id_calon,ringkasan
1301-00-0000-1507,"2010-2012, PENGURUS, SOLOK"
1301-00-0000-1507,"2007-2009, PENGURUS, SOLOK"
1302-00-0000-0101,"1983-1983, OSIS, KETUA, SMP PALUPUH"
1302-00-0000-0101,"1984-1984, MPK, KETUA, SMA BUKITTINGGI"
1302-00-0000-0101,"2009-2009, IKWP, KETUA, PADANG"
1302-00-0000-0101,"2004-2009, DPf PAN SUMBAR, WR KETUA, PADANG"
1302-00-0000-0101,"2009-2013, PERADI, ANGGOTA, PADANG"
1302-00-0000-0101,"1992-2013, IKADIN, ANGGOTA, PADANG"
1302-00-0000-0101,"2006-2009, PANDPRD PROV SUMBAR, KETUA FRAKST -"
1302-00-0000-0102,Ketua PKDP Jakarta (1999-2006)
1302-00-0000-0102,"Ketua Pembina MTI Sumatera Barat, Padang (2013-2015)"
1302-00-0000-0102,"Pembina Forum Wanita Sumbar, Padang (2002-2013)"
1302-00-0000-0102,Ketua DPW Garanita Malahayati Sumatera Barat (2012-2017)
1302-00-0000-0103,"1992-1999, ANGGOTA BEM EKASAKTI PADANG"
1302-00-0000-0104,HMI Cabang Yogyakarta Ketua I HMI Cab. Yogyakarta 1978 - 1979
1302-00-0000-0104,Kagama Daerah Sumbar Ketua 2002 - sekarang
1302-00-0000-0104,Presidium KAHMI Sumbar Ketua 2003 -2004
1302-00-0000-0104,Keluarga Alumni Fisipol UGM Yogyakarta Anggota Pengurus Pusat 2005 - sekarang
1302-00-0000-0104,DPW Muhammadiyah Surnbar Wakil Ketua majelis Hikmah dan Kebijakan 2006 - sekarang
1302-00-0000-0105,"1973-1975, BPS PUSAT, PROGRAMMER KELAS II, JL Dr. SUTOMO NO 8 JAKATA PUSAT"
1302-00-0000-0105,"1975-1981, BPS PUSAT, PROGRAMMER KELAS I, JL DT. SUTOMO NO 8 JAKARTA PUSAT"
1302-00-0000-0105,"1981-1984, BPS PUSAT, KEPALA SUB BAGIAN PROGRAM STATISTIK DASAR, JL Dr. SUTOMO NO 8 JAKARTA PUSAT"
1302-00-0000-0105,"1984-1993, BPS DKI JAKARTA, KEPALA BIDANG PENGOLAHAN DATA, JL Dr. SUTOMO No 8 JAKARTA PUSAT"
1302-00-0000-0105,"1979-1983, KORPRI BPS, BANDAHARA BAPOR, JL DT."
1302-00-0000-0201,Ketua Tim penggerak PKK tahun 2000-2005
1302-00-0000-0201,Ketua Dharmawanita kab. Pasamana 8 tahun 2000-2005
1302-00-0000-0201,ketua DEKRANAS kab. Pasamana tahun 2000-2005
1302-00-0000-0201,Ketua BK3 Kab. Pasaman 200-2005
1302-00-0000-0201,Penasehat semua organisasi wanita Kab. Pasaman tahun 2000-2005
1302-00-0000-0201,sekretaris Yatnawi Kartini provinsi Sumatera Barat tahun 2003-2007
1302-00-0000-0201,Bundo Kanduang Kab. Pasaman dan Povinsi Sumatera Barat 2000-2007
1302-00-0000-0201,Ketua wirid Yasin kab. Tanah Datar tahun 2004-2010
1302-00-0000-0201,Ketua DPC PPP kab. Tanah Datar tahun 2005-2010
1302-00-0000-0201,Ketua WPP PPP kab. Provinsi sumbar tahun 2005-2007
1302-00-0000-0205,"Wakil ketua Ikatan Mahasisa Pemuda Pelajar Padar Luar, Rambatan, Batusangkar, tahun 1980-1983"
1302-00-0000-0205,Pengurus KKTS DKI Jaya 2001-2003
1302-00-0000-0205,Pengurus Himpunan wanita Karya Pusat tahun 2001-2012
1302-00-0000-0205,Anggota Dewan Pembina HWK Pusat tahun 2012 sampai sekarang
1302-00-0000-0205,Pengurus Ikatan Keluarga Padang Luar (IKPL) Jaya 2006 sampai 2010
1302-00-0000-0205,Penasehat IKPL Jaya 2010 sampai sekarang
1302-00-0000-0205,Penggagas dan penasehat Perhimpunan warga Siturah (Perwasi) Kecamatan Rambatan DKI Jakarta dari tahun 2008 sampai sekarang
1302-00-0000-0205,Pendiri Badan Konsultasi dan Bantuan Hukum ICMI Pusat tahun 1999 Batom ICMI Pusat
1302-00-0000-0205,Pengurus ICMI Orsat Cempaka Putih tahun 1995-1998
1302-00-0000-0205,Pengurus Ikatan Alumni Universitas Andalas sejabodetabek 1999-2005
1302-00-0000-0205,Pengurus Gebu Minang bidang sosial tahun 200 sampai 2008
1302-00-0000-0205,Pengurus ICMI DKI Jakarta tahun 2006 sampai sekarang
1302-00-0000-0205,Pendiri Majlis Ta'lim Indonesia (MTI) Padang tahun 200
1302-00-0000-0205,Pembina MTI Padang dari tahun 200- sekarang
1302-00-0000-0205,Pembina MTI Sumatera Barat tahun 200- sekarang
1302-00-0000-0206,Tahun 1982 Koordinator Ikatan Keluarga Pasaman (IKP) Simpang Padang di Duri Riau.
1302-00-0000-0206,"Tahun 1987-sekarang Panasehat IKP Mandau di Duri, Riau."
1302-00-0000-0206,Penasehat Ikatan Keluarga Minang Riau.
1302-00-0000-0206,Tahun 1992 Koordinator Pemenangan Pemilu PPP Kab. Bengkalis.
1302-00-0000-0206,Tahun 1995-2000 Sekretaris Muhammadiyah cabang Mandau di Duri Riau.
1302-00-0000-0206,Tahun 2010-2015 Bendahara Muhammadiyah cabang Mandau di Duri Riau.
1302-00-0000-0206,"Tahun1999-2004 Bendahara Penasehat Pimpinan Anak cabang PBB Mandau, di Duri Riau."
1302-00-0000-0206,Tahun 2004-2009 Ketua Majelis Pertimbangan Cabang (MPC) PBB Kab. Pasaman.
1302-00-0000-0301,"SENAT MAHASISWA FMIPA UI, 1980-1982"
1302-00-0000-0301,"PENDIRI YAYASAN PENDIDKAN NURUL FIKRI DEOK, 1989 - sekarang"
1302-00-0000-0301,"KOMISARIS BIMBINGAN BELAJAR NURUL FIKRI PADANG, 2002-SEKARANG"
1302-00-0000-0302,Senat Mahasiswa Jurusan IPS Fak Tarbiyah (1983)
1302-00-0000-0302,OSIS STM III (Tahun 1977-1978)
1302-00-0000-0302,Akitivis Pelajar Islam Indonesia -PII (Than 1977-1983)
1302-00-0000-0302,Dewan Penyantun DPP PKDP (Tahun 2008-2013)
1302-00-0000-0302,Anggota Majelis Syuro dan MPP PKS (2005-2010)
1302-00-0000-0302,Penasehat Dewan Tani Indonesia (Tahun 2004)
1302-00-0000-0302,Ketua POM UNJ (Tahun 2009-Sekarang)
1302-00-0000-0303,Ketua alhidayah / 1987
1302-00-0000-0303,Ketua Perwati / 1990
1302-00-0000-0303,Wakil Ketua Petua Penggerak PKK Kota Payakumbuh-sekarang
1302-00-0000-0303,Pengurus Bid. Perempuan PKS Sumatera Barat 2005-2010
1302-00-0000-0304,Ketua Bid. Kebijakan Publik DPD PKS Bukittinggi
1302-00-0000-0304,Wakil Sekretaris Badan Pekerja Kerapatan Adat Kurai
1302-00-0000-0304,wakil Ketua Alumni SMA 1 Bukit Tinggi
1302-00-0000-0304,Ketua Panitia Pembangunan Masjid Jami' Aua Kuniang Bukittinggi
1302-00-0000-0305,"Ikatan Notaris Indonesia, sejak tahun 1996 sd sekarang"
1302-00-0000-0401,Bendahara DPC PDI Perjuangan Prov. Sumatera Barat
1302-00-0000-0401,Sekretaris DPC PDI Perjuangan Prov. Sumatera Barat
1302-00-0000-0402,YAYASAN GURU INSTITUTE PENGAJAR BAHASA INGGRIS (204-2005)
1302-00-0000-0402,YAYASAN ABDI BANGSA. KETUA UMUM(2007-SEKARANG)
1302-00-0000-0402,TARUNA MERAH PUTH ANGGOTA (2012-SEKARANG)
1302-00-0000-0403,IAG CIKATAN AHCI GEOLOG INDONESIA
1302-00-0000-0403,SAMPAI SEKARANG6
1302-00-0000-0403,PERHAPI (PERHIMPUAN AHLI PERTAM
1302-00-0000-0403,BANGAN INDONESIA
1302-00-0000-0403,SAMPA SEKARANG
1302-00-0000-0403,KATN ( KOMISI AHLI TENAFA NIKUR) 2008-2010
1302-00-0000-0404,Direktur LSM FoRUm PEDULi INJKN
1302-00-0000-0404,di - Pasaman Barat Sumbar.
1302-00-0000-0405,KETUA KAN NAGARI PILUBANG
1302-00-0000-0405,di PILABANG
1302-00-0000-0406,.
1302-00-0000-0406,.
1302-00-0000-0502,"2012015, BAKUMHAM MKGR, KETUA, JAKARTA"
1302-00-0000-0502,"2010-2015, MPP ICMI, KETUA BID. HUKUM &HAM & ADVOKASI, JAKARTA"
1302-00-0000-0502,"2012015, DEPARTMEN HUBUNGAN ANTAR LEMBAGA DPP GOLKAR, WAKIL KETUA, JAKARTA"
1302-00-0000-0503,"1997-2013,KORPS PEREMPUAN MDI, KETUA, JL.ANGGREK NELLY MURNI XIA JAKARTA"
1302-00-0000-0503,"2005-2013, KORPS PEREMPUAN WANITA TARBIYAH ISLAMIYAH, KETUA UMUM, JL.PASEBBAN NO. 11 JAKARTA PUSAT"
1302-00-0000-0503,"2002-2013, PERSATUAN TARBIYAH ISLAMIAH, KETUA, JAKARTA PUSAT"
1302-00-0000-0504,"2004-2009, POKJA PP DPP PARTAI GOLKAR, ANGGOTA. JAKARTA"
1302-00-0000-0505,"2005-2010, PARTAI GOLKAR PROV SUMBAR, WAKIL KETUA, SUMBAR"
1302-00-0000-0505,"2011-2016, PARTAI GOLKAR BID. KADERISASI & KEANGGOTAAN, WAKIL KETUA PROV. SUMBAR, SUMBAR"
1302-00-0000-0505,"1998-2012, BPD GAPENSI PROV SUMBAR. WAKIL KETUA I, SUMBAR"
1302-00-0000-0506,"2010-2015, DPP KUKMI BID. INFRASTRUKTUR DAN PROPERTY, KETUA, JAKARTA"
1302-00-0000-0506,"2010-2015, DEWAN PERTIMBANGAN PARTAI GOLKAR KAB.SOLOK, ANGGOTA, JAKARTA"
1302-00-0000-0601,Bendaharawan Masyarakat Melayu Baru Indonesia (MABIN) (2009 s.d. sekarang)
1302-00-0000-0601,Bendaharawan Masyarakat Ilmu Pemerintahan Indonesia (2009 s.d. sekarang)
1302-00-0000-0601,Ketua Ikatan Kotonan Ampek (INKONA) Payakumbuh (Jakarta) (2000 s.d. sekarang)
1302-00-0000-0602,"2012 - Sekarang. Penasehat Alumni Fakulias Fkonomi dan Bisnis Univcrsitas Airlangga, Jabodetabek"
1302-00-0000-0602,"2013 - Sekarang, Penasehat Ikaian Akunian Sumaiera Barat"
1302-00-0000-0602,2009 Sekarang. Wakil Ketua Umum Himpunan Alumni SLTA se Sumaicra Bare!
1302-00-0000-0602,2012 - Sekarang. Penasehat Dewan Pimpinan Pusai Alumni SMA 1 Padang
1302-00-0000-0602,2013 - Sekarang. Penasehai PELTT Sumbar
1302-00-0000-0602,"2008 - 2013, Ketua Ikaian Akunian Indonesia Sumaiera Barai"
1302-00-0000-0602,2007 - 2012. Ketua DPP Alumni SMA I Padang
1302-00-0000-0602,2006 - 2011. Anggoia Dewan Penyantun Universitas Andalas Padang
1302-00-0000-0602,2006 - 2011. Wakil Ketua Ikaian Sarjana Bkonomi Indonesia. Sumatera Barat
1302-00-0000-0602,"2006-2011, Bendahara ikatan Cendekiawan Muslim Sumatera Barat"
1302-00-0000-0602,"1979 -1981, Sekrctaris Senat Mahasiswa Fakultas Ekonomi dan Bisnis Universitas Airlangga Surabaya"
1302-00-0000-0602,"1978 - 1983, Anggota HMJ Universitas Airlangga Surabaya"
1302-00-0000-0603,Dewan Penyelamat Negara (DEPAN)
1302-00-0000-0603,Gerakan Indonesia Bersih (GIB)
1302-00-0000-0603,Gerakan Indonesia Makmur (GIM)
1302-00-0000-0603,Team Penyelamat Asset Telekomunikasi Indonesia (TIMPEPATI)
1302-00-0000-0603,HMI &KAHMI
1302-00-0000-0604,"Badan Pengurus Himpunan Mahasiswa Jurusan Manajemen (BPHMJ-MJ) University Trisakti Jakarta, Periode 2009/2010."
1302-00-0000-0604,"Badan EksckiHif MahasiswaFakdtasEkonorni (BEM-FE) Uriiversitas Trisakti Jakarta, Periode 2010/2011."
1302-00-0000-0604,Pengurus PBS1 Kota Bukittinggi 2008 s/d sekarang
1302-00-0000-0604,Pengurus KAD1N Kota Bukittinggi 2010 s/d sekarang
1302-00-0000-0604,Pendiri Pesantren Amal Bakti Haji Nadis Gulai Bancah Kota Bukittinggi (2011 s/d sekarang)
1302-00-0000-0605,Wakil Bendahara ICMI 2005 s/d 2010
1302-00-0000-0605,Dewan Pakar ICMI 2010 s/d Sekarang
1302-00-0000-0605,Dewan Pakar Dekopin 2005 s/d 2010
1302-00-0000-0605,Anggota Partai Gerindra (caleg 2009).
1302-00-0000-0606,IATPI - Jakarta (21 tahun)
1302-00-0000-0606,INKINDO - Prop. Jabar (10 tahun)
1302-00-0000-0606,ATAKI - Prop. Jabar (2 tahun)
1302-00-0000-0606,IKA STTl - Yogyakarta (4 tahun)
1302-00-0000-0606,HIPMI - Kota Bekasi (3 tahun)
1302-00-0000-0701,Ketua IKESMA Tahun 200-2005
1302-00-0000-0701,Ketua Korwil I APEKSI
1302-00-0000-0701,Sekjend AKKOPSI
1302-00-0000-0701,Ketua DPD PD Prov. Sumbar Tahun 2012
1302-00-0000-0702,Kadiv. Program Logistik Partai Demokrat Tahun 2013- Sekarang.
1302-00-0000-0702,"Kadiv. Hubungan Eksternal, Luar Negeri dan LSM Partai Demokrat, Tahun 2010 - 2012."
1302-00-0000-0702,"Penasehat Fraksi Partai Demokrat DPR RI, 2012 Sekarang."
1302-00-0000-0702,"Wakil Sekretaris Fraksi Partai Demokrat DPR RI, Tahun 2009-2012."
1302-00-0000-0702,"Sekretaris Balitbang DPP Partai Demokrat, Tahun 2005 -2010."
1302-00-0000-0702,"Wakil Ketua Komite Tetap Bidang Konstruksi dan Konsultansi Kamar Dagang dan Industri Indonesia (KADIN), Tahun 2008-2010."
1302-00-0000-0702,"Ketua Dewan Pembina Persatuan Konsultan Indonesia (PERKINDO), Tahun 2012 - Sekarang."
1302-00-0000-0703,"Divisi Kaderisasi, Pendidikan, dan Pelatihan DPP Partai Demokrat sebagai Sekretaris Biro Data dan Informasi (2011 - sekarang)"
1302-00-0000-0703,DPP Perempuan Demokrat Republik Indonesia (PDRI) sebagai Anggota Diktat Litbang (2010-2015)
1302-00-0000-0703,DPP Barisan Masa Demokrat (BMD) sebagai Wakil Sekretaris Jenderal (2012-2017)
1302-00-0000-0703,DPP Asosiasi Pedagang Kaki Lima Indonesia (APKLI) sebagai Wakil Sekretaris Jenderal (2012-2017)
1302-00-0000-0703,DPD Himpunan Pengusaha Pribumi Indonesia (HIPPI) DKI Jakarta sebagai Wakil Sekretaris Umum (2011 - 2016)
1302-00-0000-0703,DPD Ikatan Wanita Pengusaha Indonesia (IWAPI) DKI Jakarta sebagai Sekretaris Korwil DKI Jakarta (2010 - 2013)
1302-00-0000-0703,DPD Gerakan Aman Adil dan Sejahtera untuk Indonesia (GARANSI) DKI Jakarta sebagai Bendahara (2012 - sekarang)
1302-00-0000-0703,"Ikatan Alumni Kampus Flamboyan Bukik Sitabuh Payakumbuh (IKAFLAS), Sumatera Barat, sebagai koordinator angkatan (2011 - sekarang)"
1302-00-0000-0703,Ikatan Keluarga Minang (IKM) Tanggerang sebagai anggota (2011 - sekarang)
1302-00-0000-0704,Dewan Mustasar Tarbiyah Islamiah DPP Tarbiyah
1302-00-0000-0704,Kordinator Biro Informasi dan Data Departemen Pengentasan Kemiskinan dan Pengangguran DPP Partai Demokrat
1302-00-0000-0704,Majelis Anggota Dewan Kehormatan Partai Demokrat Prop. Sumbar
1302-00-0000-0704,Dewan Penasehat PDIII Generasi Muda FKPPI Prop. Sumbar
1302-00-0000-0704,Ketua Dewan Pertimbangan Majelis Ulama Prop. Sumbar
1302-00-0000-0704,Ketua Suriyah NU (Nahdhatul Ulama) Prop. Sumbar
1302-00-0000-0704,Ketua PBHI (Panitia Hari Besar Islam) Tk.I Prop. Sumbar
1302-00-0000-0704,Anggota Persatuan Wartawan Indonesia (PWI) Tk.I Prop. Sumbar
1302-00-0000-0704,Dewan Penasehat Tharbiyah Islamiyah Tk.I Prop. Sumbar
1302-00-0000-0704,Ketua Biro Adat dan Sara' Lembaga Kerapatan Adat Alam Minangkabau (LKAAM) Tingkat I Prop. Sumbar
1302-00-0000-0705,Partai demokrat
1302-00-0000-0705,ikatan dosen swasta jakrta
1302-00-0000-0705,ikatan alumn pasca sarjana unbor
1302-00-0000-0706,Majelis Permusyawaratanan Mahasiswa Akademi Teknik Jenderal Achmad Yani: Cimahi 1074 - 1978
1302-00-0000-0706,Anggota Yayasan Dian Graha Eleltrika- Rawa Gelam III Jakarta Timur 1979 -2009
1302-00-0000-0706,Anggota Koperasi Dian Graha Elektrika - Rawa Gelam III Jakarta Timur 2010-2009
1302-00-0000-0706,Ketua DPP Partai Pemersatu Bangsa - Jakarta - 2003
1302-00-0000-0706,Anggota DPP Partai Demokrat - Jl. Pemuda Jakarta - 2003 s/d sekarang
1302-00-0000-0706,Anggota FKPPI - Jakarta Timur sejak 2008 s/d sekarang
1302-00-0000-0706,Forum Independent Pemenangan SBY & JK Pilpress putaran I - Jakarta: 2004
1302-00-0000-0706,Barisan Nasional Pendukung SBY & JK Pilpres Putaran II: Jakarta 2004
1302-00-0000-0706,Ketua Forum Koalisi Rakyat bersatu Provinsi Sumatera Barat
1302-00-0000-0801,"PP Pemuda Mahummadiyah, Jakarta, Ketua, 2010 - Skrg"
1302-00-0000-0801,"Ikatan Alumni Univ Andalas Jakarta, Jakarta,Ketua, 2012 - skrg"
1302-00-0000-0801,"PW Pemuda Muhammadiyah, Padang,Ketua, 2007 -2011"
1302-00-0000-0801,"DPW PAN Sumber, Padang, Wakil Ketua, 2005 - 2008"
1302-00-0000-0801,"DPW PAN Sumber,Padang,Bendahara, 2000- 2005"
1302-00-0000-0801,"DPW BM PAN Sumber,Padang, Ketua, 1998 - 2000"
1302-00-0000-0801,"DPP BM PAN,Jakarta,ketua, 1999 -2000"
1302-00-0000-0802,"Mualimin Muhammadiyah Payakumbuh, Guru, 1975-1978"
1302-00-0000-0802,"TKS-BUTSI Kepulaun Riau, Anggota, 1979-1980"
1302-00-0000-0802,"Madrasah Tsanawiyah Muhammadiyah Solok, Kepala Sekolah, 1980-1981"
1302-00-0000-0802,"SMP Muhammadiyah Kota Tengah Batu Ampar, Lima Puluh Kota, Kepala Sekolah, 1982"
1302-00-0000-0802,"Fak. Pertanian UMSB Payakumbuh, Kepala Tata Usaha, 1984-1990"
1302-00-0000-0802,"Wiraswasta, Usahawan, 1991-Sekarang"
1302-00-0000-0802,"Akbid Muhammadiyah Jakarta, Dosen, 2007-2010"
1302-00-0000-0804,"Organisasi Persatuan Keluarga Pariman, Jakarta, Ketua, 2006 - sekarang"
1302-00-0000-0804,"Masjid Baitussalam, Jakarta, Ketua, 2003 -sekarang"
1302-00-0000-0805,"DPW PAN Sumatera Barat, Wk. Sekretaris, 2010 - 2015"
1302-00-0000-0806,"Aktif di GRANAT pimpinan Henry Yoso,Anggota, 2009 - sekarang"
1302-00-0000-0901,Kesatuan Aksi Pemuda pelajar Indonesia (KAPPI) 1967
1302-00-0000-0901,Himpunan Mahasiswa Indonesia (HMI) Bandung I974.
1302-00-0000-0902,Ketua Departemen Kesehatan DPP PPP 2012-2017
1302-00-0000-0902,Wakil Ketua Umum PP GMP|Tahun 2010-2015
1302-00-0000-0902,Wakil Sekretaris Jenderal PP PARMUSI Tahun 2008-2013
1302-00-0000-0902,Ketua Umum PP GM PARMUSI Tahun 2012-2017
1302-00-0000-0903,Senat Mahasiswa FMIPA UI Jakarta/ 1981-1982
1302-00-0000-0903,HMI Komisariat FMIPA UI Jakarta/ 1979-1986
1302-00-0000-0903,KOHATI Cabang Jakarta / 1983-1984
1302-00-0000-0903,KAHMI Jakarta Raya /1999-2003
1302-00-0000-0903,KAHMI Nasional Jakarta /2004-2009
1302-00-0000-0903,Bendahara DPP PBB 2005-2010
1302-00-0000-0903,Ketua DPP Muslimat Bulan Bintang 2011-2013
1302-00-0000-0903,Ketua Bidang Kependudukan DPP PBB /2010-2013
1302-00-0000-0903,lkalan Alumni Universilas Indonesia Jakarta/ 20l l-2014
1302-00-0000-0903,FORHATI Nasional Jakarta / 2012-2017
1302-00-0000-0904,Wakil Ketua KUKMI Pariaman 1992-1996
1302-00-0000-0904,Sekretaris Badan Pimpinan Cabang GAPENSI Kab.Padang Pariaman 1995-2000
1302-00-0000-0904,Ketua Kadinda Kab. Padang Pari8trlan dar Kota Pariaman 2000-2005
1302-00-0000-0904,Wakil Sekretaris Asosiasi Rekanan dan Pengadaan Barang dan Distributor Indonesia Prov. Sumbar 2000-2004
1302-00-0000-0904,Wakil Ketua Dewan Pendidikan Kota Padaman 2007- 2010
1302-00-0000-0904,Ketua Alumni Universitas Bung Hatta wilayah Kab.Padang Pariaman dan Kota Pariaman 2006-2011
1302-00-0000-0904,Ketua Dewan Penyanlun Persatuan Insinyur Indonesia (PII) Kab. Padagn Pariaman dan Kota Pariaman 2006-2011
1302-00-0000-0904,Wakil Ketua Partai Persatuan Pembangunan Sumbar 2011-2016
1302-00-0000-0904,Ketus Lajnah Pemenangan Pemilu PPP Sumbar
1302-00-0000-0905,2006-Mapala UNP Jabatan Anggota
1302-00-0000-0906,Ketua Konsultasi Konstuksi dan Real Esrate Th. L988-1991
1302-00-0000-0906,Wakil Ketua GAPENSI Sumatem Barat Th. 1992-1994
1302-00-0000-1001,WASEKJEN PERHIMPUNAN KEBANGSAAN JAKARTA
1302-00-0000-1001,WASEKJEN PERHIMPUNAN MELATI BANGSA 2005/2006
1302-00-0000-1001,DEP PEMBERDAYAAN MELATI PEREMPUAN ICMI PUSAT TH 2005
1302-00-0000-1001,KAUKUS PEREMPUAN POLITIK INDONESIA JAKARTA (KPPI) 2006-2010
1302-00-0000-1002,Badko Sumatra-Utara HMI
1302-00-0000-1002,Ketua IKATAN Jurusan Fisip USU(1990)
1302-00-0000-1002,Ketua Senat Fisip USU (1990)
1302-00-0000-1002,Ketua Permadi (1993)
1302-00-0000-1002,Ketua Dewan Asuransi Indonesia Sulawesi selatan Tahun (2001 - 2003)
1302-00-0000-1003,Ketua Organisasi Keanggotaan Ormas Persatuan Indonesia (PERINDO) (2013 -SEKARANG)
1302-00-0000-1003,Majelis Kebijakan Public PP Muhamadiyah (2011-2016)
1302-00-0000-1003,Ketua Internal DPP Partai NasDem (2010-2013)
1302-00-0000-1003,Ketua Informasi dan Komun ikai DPP Partai Matahari Bangsa (PMB) (2007-2011
1302-00-0000-1003,Caleg DPR-Ri Partai Matahari Bangsa (PMB) 2009
1302-00-0000-1003,Wakil Bendahara PP Muhammadiyah (2007-2010
1302-00-0000-1003,Majelis Kader dan Sumber Daya Manusia DPW Muhammadiyah Sumatera Barat (2000 -2005)
1302-00-0000-1003,Ketua Umum PW Ikatan Remaaja Muhammadiyah (IRM/IPM) Sumatera Barat (2002 -2004)
1302-00-0000-1003,Komite Nasional Pemuda Indonesia (2004-2006)
1302-00-0000-1003,Ketua Lembaga Insan Citra Madani (2004)
1302-00-0000-1003,Wakil Ketua Badan Legeslative Institute Agama Islam Negeri Padang
1302-00-0000-1003,Presiden Partai Mahasiswa Islam Reformis (2002-2003)
1302-00-0000-1004,"Wakil Dekan I Fakullas Teknik University Krisnadwipayana Jakarta, Kampus UNKRIS Jl.Raya Jatiwaringin Pondok Gede Jakarta Timur, 4 Bulan"
1302-00-0000-1004,"Wakil Ketua Ikatan Keluarga Luhak Agam (IKLA) Kabupaten Agam Sumatera Barat, Jl. Raya Jatiwaringin Pangkalan Jati Jakarta Timur, 1 Tahun"
1302-00-0000-1004,"Sekretaris Jenderal Ikatan Keluarga Kamang Mudik (IKKM) Pusat, Alamat Sekretariat IKKM Pusat (Indonesia dan Malysia) Jl. Albaidho No. 1 Pintu 2 Taman Mini Indonesia Indah 3 Tahun sebagai Pengurus"
1302-00-0000-1004,"Pengurus Yayasan Serumpun IKKM Jakarta, Alamat Jl. Albaidho No. 1 Pintu 2 Taman Mini Indonesia Indah 7 Tahun sebagai Pengurus"
1302-00-0000-1004,"Ikatan Geografi Indonesia (IGI), Kampus UGM Fakultas MIPA Geografi Jl. Kaliurang Jogjakarta"
1302-00-0000-1004,"Peguyuban Karyawan Fakultas Teknik UNKRIS, Kampus UNKRIS Jl. Raya Jatiwaringin Pondok Gede Jakarta Timur, 3 Bulan"
1302-00-0000-1004,dan Beberapa Ikatan Organisasi Mahasiswa
1302-00-0000-1005,KETUA UMUM SENAT UNAS 1983
1302-00-0000-1005,WAKIL SEKJEND PBHMI 1986-1988
1302-00-0000-1005,SEKJEND MASYARAKAT INVESTOR SEKURITAS INDONESIA 2010 s/d SEKARANG
1302-00-0000-1006,ANGGOTA GOLKAR
1302-00-0000-1006,DPP AMPI
1302-00-0000-1006,PARTAI HANURA
1302-00-0000-1401,Ketua DPW Partai Bulan Bintang Sumatera Barat Tahun 2011-2014
1302-00-0000-1401,Ketua DPC Partai Bulan Bintang Kab. Agam Tahun 2004-2009
1302-00-0000-1402,"Pelajar Islam Indonesia ( PII ), Jakarta, Tahun 1959."
1302-00-0000-1402,"Himpuan Mabasiswa Islam ( HMI ), Bandung, Tahun 1963."
1302-00-0000-1402,"Kesatuan Aksi Pemuda Pelajar Indonesia ( KAPPI ), Jakarta, Tahun 1965."
1302-00-0000-1402,"Persatuan Wartawan Indonesia ( PWI ), Jakarta Tahun 1996."
1302-00-0000-1402,"Himpunan Alumni SLTA Sumbar ( HASS ), Jakarta, Tahun 2001."
1302-00-0000-1402,"Gerakan Ekonomi dan Budya ( GEBU ) Minang, Jakarta, Tahun 2000."
1302-00-0000-1402,"Badan Kerjasama Pondok Pesantren Indonesia Sumbar ( BKSPPI ), Payakumbuh, Tahun 2006."
1302-00-0000-1402,"Persatuan Islam Tionghoa Indonesia ( PITI ), Jakarta, Tahun 2001."
1302-00-0000-1402,"Gonjong Limo, Jakarta Tahun 2001."
1302-00-0000-1402,"Partai Bulan Bintang ( PBB ), Jakarta, Tahun 2010"
1302-00-0000-1402,"Pembina Pondok Pesantren Darul Funun El Abbasiyah, Payakumbuh, Tahun 2001."
1302-00-0000-1402,"Pengurus Yayasan Muhtadin Mentawai Sumbar, Padang, Tahun 2003."
1302-00-0000-1402,"YPP-PDRI (Yayasan Peduli Perjuangan Pemerintah Daruat Republik Indonesia ), Jakarta-Sumbar, Tahun 2000"
1302-00-0000-1403,Pengurus Mubalig Partai Bulan Bintang Pusat tahun 2004 s/ 2009
1302-00-0000-1403,Bendahara DPW PBB DKI periode 2004 s/d 2009
1302-00-0000-1403,Ketua Departemen Kehutanan DPP PBB
1302-00-0000-1406,Wakil Sekretris pW NU Sunatra Utara 2012-2017
1302-00-0000-1406,Wakil Selaetarts PC NU Medar 2008 - 2013
1302-00-0000-1406,Wakil Sekretaris PC NU Kabupaten Pabak Bhant 2004 - 2009
1302-00-0000-1406,Ketua DKW GARDA BANGSA SUMUT 1999 - 2004
1302-00-0000-1406,Sekretarts pKC PMII Sumatera Utara 1996 -1998
1302-00-0000-1501,TERLAMPIR
1302-00-0000-1502,SEKRETARIS PPTI - GDLKAR JAKARTA TIMUR.
1302-00-0000-1502,BENDAHARA HMI KOMISARIAT STIA LAN RI
1302-00-0000-1502,KETUA UMUM KELUAGGA MAHASISWA MINANG
1302-00-0000-1502,KETUA PELAKSANA HALAL BIL HALAL MASYARAKAT
1302-00-0000-1502,KETU KORPPRI UNIT BIRD ASP PROP DKI JAAKT
1302-00-0000-1505,PRAMURA - DI PAINAN (SUMBAR)
1401-00-0000-0101,"Wakil Sekretaris BAIOM BKF Riau, Tahun, 1980-1985"
1401-00-0000-0101,"lchra Senat Mahasisun APDN, Tahun 1984-1986"
1401-00-0000-0101,"Ketua KNPI Kotif Dumai, Thhun 1992-1994"
1401-00-0000-0101,"Wakll lGhra PDK Kosgoro Kotif Dumai, Tahun 1995-1997"
1401-00-0000-0101,Ketua lPSl Kota Dumai Tahun 2002-2008
1401-00-0000-0101,"Ketu Dehopinda Kota Dumai, Tahun 2002-2007"
